displayName,appID,createdDateTime,identifierUris
"Microsoft.AzureStackHCI Resource Provider-Ext","33102e45-91c8-4928-a704-9b2d9279fbc3","2026-08-30T20:05:32.774Z","api://Microsoft.AzureStackHCI Resource Provider-Ext-33102e45"
"Microsoft.Azure.DomainRegistration-Ext","ca1397a0-7d4a-4936-843f-202e296916d2","2026-08-30T20:05:32.862Z","api://Microsoft.Azure.DomainRegistration-Ext-ca1397a0"
"OMSAuthorizationServicePROD-Ext","de29caaa-9b52-46ef-b255-31c30d495f7c","2026-08-30T20:05:32.890Z","api://OMSAuthorizationServicePROD-Ext-de29caaa"
"Azure Orbital Resource Provider-Ext","f5b0b120-438c-4d9e-9d23-ffd8c6f61431","2026-08-30T20:05:32.911Z","api://Azure Orbital Resource Provider-Ext-f5b0b120"
"Intune Grouping and Targeting Client Prod-Ext","22079add-c516-4668-ad71-fa3a2a6a7f6b","2026-08-30T20:05:32.935Z","api://Intune Grouping and Targeting Client Prod-Ext-22079add"
"Microsoft.Azure.CertificateRegistration-Ext","8a64aad5-f6fa-456c-a765-695ea552d1dc","2026-08-30T20:05:33.008Z","api://Microsoft.Azure.CertificateRegistration-Ext-8a64aad5"
"Azure Bastion-Ext","111d1bc8-4d0d-41a7-a6f8-a38da9eb38bc","2026-08-30T20:05:33.129Z","api://Azure Bastion-Ext-111d1bc8"
"Substrate Instant Revocation Pipeline-Ext","074b6b35-5959-4a0d-ae38-b600433c60dd","2026-08-30T20:05:33.188Z","api://Substrate Instant Revocation Pipeline-Ext-074b6b35"
"Microsoft Information Protection Sync Service-Ext","cc4cfd58-89e1-4147-8d9a-1f1c7b304f58","2026-08-30T20:05:33.244Z","api://Microsoft Information Protection Sync Service-Ext-cc4cfd58"
"Compute Usage Provider-Ext","0719b0a5-b16d-40e9-bbdf-df8d48fe29fb","2026-08-30T20:05:33.324Z","api://Compute Usage Provider-Ext-0719b0a5"
"Liftr Nginx Network-Ext","f76bdf2a-1c13-4788-8ca1-8ee45f3eaa6e","2026-08-30T20:05:33.385Z","api://Liftr Nginx Network-Ext-f76bdf2a"
"MSATenantRestrictions-Ext","36ba9c7b-042b-4493-a7a5-e78825266704","2026-08-30T20:05:33.426Z","api://MSATenantRestrictions-Ext-36ba9c7b"
"Azure Data Factory-Ext","070a6006-3667-4086-a2d9-7914cb6dbbf8","2026-08-30T20:05:33.474Z","api://Azure Data Factory-Ext-070a6006"
"Azure Traffic Manager and DNS-Ext","9c3247b1-1780-4a85-95ad-0638a97b82b7","2026-08-30T20:05:33.655Z","api://Azure Traffic Manager and DNS-Ext-9c3247b1"
"Azure Compute-Ext","afb17a7e-a66a-4391-85ce-dffabd36c28b","2026-08-30T20:05:33.677Z","api://Azure Compute-Ext-afb17a7e"
"Microsoft Cognitive Services-Ext","b65b7a47-3f60-4936-8095-fddad3ec3bbc","2026-08-30T20:05:33.746Z","api://Microsoft Cognitive Services-Ext-b65b7a47"
"Microsoft Graph Change Tracking-Ext","44d13d3c-4df6-4f70-a38c-64b224a65686","2026-08-30T20:05:33.762Z","api://Microsoft Graph Change Tracking-Ext-44d13d3c"
"Azure AD Identity Protection-Ext","37ce6db1-a8a6-45ba-b97f-719b6df93355","2026-08-30T20:05:33.838Z","api://Azure AD Identity Protection-Ext-37ce6db1"
"Azure Maps-Ext","36292f0d-a12b-4cef-839d-47ae0178742a","2026-08-30T20:05:33.865Z","api://Azure Maps-Ext-36292f0d"
"Microsoft.EventGrid-Ext","919b981e-fafb-435f-b7c5-7c8a03832c01","2026-08-30T20:05:33.924Z","api://Microsoft.EventGrid-Ext-919b981e"
"Azure Healthcare APIs RBAC-Ext","31f41249-9a2d-41a2-98a6-64eba0de9111","2026-08-30T20:05:33.978Z","api://Azure Healthcare APIs RBAC-Ext-31f41249"
"Bot Service Resource Provider-Ext","33bf74ed-cd43-4a1c-bc43-28c712e9a104","2026-08-30T20:05:34.033Z","api://Bot Service Resource Provider-Ext-33bf74ed"
"Office 365 Exchange Online-Ext","d19da802-2a96-40c0-8ae2-fb7df8c51067","2026-08-30T20:05:34.058Z","api://Office 365 Exchange Online-Ext-d19da802"
"Microsoft.IoTFirmwareDefense.Prod-Ext","d08d28c1-2c02-471c-951b-90dcb01f0cfb","2026-08-30T20:05:34.102Z","api://Microsoft.IoTFirmwareDefense.Prod-Ext-d08d28c1"
"Windows Azure Security Resource Provider-Ext","e250c95e-36e2-4fdc-b23e-0c222193f325","2026-08-30T20:05:34.138Z","api://Windows Azure Security Resource Provider-Ext-e250c95e"
"AML Inferencing Frontdoor-Ext","eb747dc1-daef-4397-94ad-dd0f17349b82","2026-08-30T20:05:34.183Z","api://AML Inferencing Frontdoor-Ext-eb747dc1"
"Verifiable Credentials Service Request-Ext","c08c21ef-0bac-4075-bceb-d495c635c31d","2026-08-30T20:05:34.227Z","api://Verifiable Credentials Service Request-Ext-c08c21ef"
"o365.servicecommunications.microsoft.com-Ext","5de2f09b-18d8-431c-954d-20ff8df0f2fe","2026-08-30T20:05:34.343Z","api://o365.servicecommunications.microsoft.com-Ext-5de2f09b"
"Microsoft Azure Alerts Management-Ext","8244add9-e67f-4e68-af03-0f9cf2f548a6","2026-08-30T20:05:34.383Z","api://Microsoft Azure Alerts Management-Ext-8244add9"
"AzureDataCollaboration-Ext","fc717187-1890-4212-a195-b8f2951d5b2e","2026-08-30T20:05:34.462Z","api://AzureDataCollaboration-Ext-fc717187"
"gongo-Ext","cbb895d1-0f72-4616-ac02-cbe5e31ed67a","2026-08-30T20:05:34.514Z","api://gongo-Ext-cbb895d1"
"HealthBot-RP-Ext","520c5831-40af-45c8-aa2b-f043007bb2d5","2026-08-30T20:05:34.566Z","api://HealthBot-RP-Ext-520c5831"
"Azure Container Registry Application-Ext","c84e59af-e21e-43d4-ac91-7d5f7bf1fb03","2026-08-30T20:05:34.658Z","api://Azure Container Registry Application-Ext-c84e59af"
"Azure Storage-Ext","aed38ee0-d7cf-4588-99e6-c78f3668cdf4","2026-08-30T20:05:34.702Z","api://Azure Storage-Ext-aed38ee0"
"Microsoft Defender for Cloud Servers Scanner Resource Provider-Ext","e7a9e5a4-eb0e-4d23-aea0-37716c419c47","2026-08-30T20:05:34.800Z","api://Microsoft Defender for Cloud Servers Scanner Resource Provider-Ext-e7a9e5a4"
"Azure SignalR Service Resource Provider-Ext","1e4eaf8c-7c36-4a9c-bbb5-6efe90fccc6e","2026-08-30T20:05:34.819Z","api://Azure SignalR Service Resource Provider-Ext-1e4eaf8c"
